time_s,time_min,passengers,train_present,passenger_heat_W,train_heat_W,equipment_heat_W,piston_airflow_m3_s,target_ventilation_airflow_m3_s,leakage_airflow_signed_m3_s,total_mass_inflow_kg_s,total_mass_outflow_kg_s,air_density_kg_m3,air_temperature_K,internal_pressure_Pa,pressure_difference_Pa,co2_ppm,ventilation_airflow_m3_s,air_mass_kg,structure_temperature_K,structure_temperature_C,outdoor_temperature_C,outdoor_pressure_Pa,co2_moles,air_temperature_C,air_changes_per_hour,fan_power_proxy_W,cumulative_fan_energy_kWh
50.0,0.8333333333333334,8.666666666666668,False,650.0000000000001,0.0,20000.0,0.0,25.0,-0.05583481343665925,29.174966486237754,29.46538848316661,1.1786155393266644,299.493078115337,101324.97455080497,-0.025449195032706484,583.7181817843324,25.0,15274.85738967357,298.65206529486693,25.502065294866952,30.0,101325.0,307.8249755746631,26.34307811533705,6.944444444444445,9375.0,0.13020833333333334
55.0,0.9166666666666666,9.133333333333333,False,685.0,0.0,20000.0,0.0,25.0,-0.08811443027987635,29.212552810804535,29.462395250191918,1.1784958100076768,299.5233929955378,101324.93661916062,-0.06338083937589545,582.1762700788902,25.0,15273.305697699492,298.65230168133075,25.502301681330778,30.0,101325.0,306.98065757741534,26.373392995537813,6.944444444444445,9375.0,0.14322916666666666
60.0,1.0,9.600000000000001,False,720.0000000000001,0.0,20000.0,0.0,25.0,-0.07464183839193854,29.196865350389025,29.45947886088569,1.1783791544354276,299.5530977226791,101324.9545191507,-0.04548084929410834,580.6494504720557,25.0,15271.793841483142,298.65254302546737,25.50254302546739,30.0,101325.0,306.1452605809631,26.40309772267915,6.944444444444445,9375.0,0.15625
65.0,1.0833333333333333,10.066666666666666,False,755.0,0.0,20000.0,0.0,25.0,-0.09565066447608297,29.22132798759445,29.456616696715816,1.1782646678686326,299.58211757184034,101324.9253138807,-0.07468611930380575,579.1376930811311,25.0,15270.310095577479,298.65278921775933,25.502789217759357,30.0,101325.0,305.3185257269499,26.432117571840365,6.944444444444445,9375.0,0.16927083333333334
70.0,1.1666666666666667,10.533333333333333,False,790.0,0.0,20000.0,0.0,25.0,-0.07256081672477235,29.194442212710765,29.45382952325112,1.1781531809300447,299.6105603482953,101324.9570198194,-0.04298018060217146,577.6407567461865,25.0,15268.86522485338,298.6530401511558,25.5030401511558,30.0,101325.0,304.50053385234133,26.460560348295303,6.944444444444445,9375.0,0.18229166666666666
75.0,1.25,11.0,False,825.0,0.0,20000.0,0.0,25.0,-0.11387635830402842,29.242549950884758,29.451084025022983,1.1780433610009193,299.63830479048795,101324.89414020424,-0.10585979575989768,576.15867987216,25.0,15267.441958571913,298.6532957210258,25.503295721025836,30.0,101325.0,303.69095341567186,26.488304790487973,6.944444444444445,9375.0,0.1953125
80.0,1.3333333333333333,11.466666666666667,False,860.0,0.0,20000.0,0.0,25.093284387206495,-0.08142587508402163,29.209794630915198,29.453510107714912,1.177936866477741,299.6655473978677,101324.94587613769,-0.05412386231182609,574.6910528957285,25.004319794987488,15266.061789551524,298.6535558249865,25.503555824986506,30.0,101325.0,302.8899894842299,26.51554739786775,6.945644387496524,9379.860609137584,0.20833670875634555
85.0,1.4166666666666667,11.933333333333334,False,895.0,0.0,20000.0,0.0,25.25297395974269,-0.0916846379733175,29.252343822477723,29.481847193111573,1.1778320882632471,299.69216232662376,101324.93137899722,-0.06862100277794525,573.2371382985028,25.030602822668506,15264.703863891682,298.6538203642851,25.503820364285104,30.0,101325.0,302.0968320574816,26.54216232662378,6.95294522851903,9409.470336672386,0.22138485524649137
90.0,1.5,12.4,False,930.0,0.0,20000.0,0.0,25.40929575247435,-0.12113514130256399,29.340804078002314,29.53405784399703,1.1777291080481462,299.7182159587457,101324.88021451054,-0.11978548945626244,571.7955314402733,25.077123119546485,15263.369240303975,298.6540892466321,25.504089246632134,30.0,101325.0,301.3107565743972,26.568215958745725,6.965867533207358,9462.03144362624,0.2344900648161432
95.0,1.5833333333333333,12.866666666666667,False,965.0,0.0,20000.0,0.0,25.56310693759019,-0.10109060272850162,29.391030037090655,29.605944268267862,1.1776288069361196,299.743851156265,101324.91657706155,-0.08342293844907545,570.3649645560298,25.140302354945565,15262.06933789211,298.6543623858253,25.504362385825345,30.0,101325.0,300.5313147141571,26.593851156265032,6.983417320818212,9533.727620190044,0.24768156416601564
100.0,1.6666666666666667,13.333333333333334,False,1000.0,0.0,20000.0,0.0,25.713928953680238,-0.1017496377489041,29.481270223796248,29.69394322667116,1.1775300446849537,299.7689881589467,101324.91548580586,-0.0845141941390466,568.9446888204593,25.217142747823242,15260.789379116999,298.65463970133777,25.504639701337794,30.0,101325.0,299.75781504896537,26.618988158946706,7.004761874395346,9621.413528178191,0.2609837455190491
105.0,1.75,13.8,False,1035.0,0.0,20000.0,0.0,25.86192401170058,-0.12132213366812455,29.6065131572472,29.79508932713759,1.1774327479768638,299.7936540019501,101324.8798444072,-0.12015559279825538,567.5339963633496,25.305130486928714,15259.528413780155,298.65492111695164,25.504921116951664,30.0,101325.0,298.98986174073497,26.643654001950097,7.029202913035754,9722.478550860935,0.2744170039072707
110.0,1.8333333333333333,14.266666666666667,False,1070.0,0.0,20000.0,0.0,26.007769444474775,-0.10209686587954471,29.697105365830684,29.906917580989692,1.1773376956998651,299.8179615740791,101324.91490799982,-0.08509200018306728,566.1321972899395,25.40215750351186,15258.296536270253,298.65520656007413,25.505206560074157,30.0,101325.0,298.2272846374322,26.66796157407913,7.056154862086628,9834.744095762739,0.2879984085229816
115.0,1.9166666666666667,14.733333333333334,False,1105.0,0.0,20000.0,0.0,26.150989599499326,-0.10511643099491451,29.822069815085918,30.02732353248152,1.177243910003412,299.84183159991653,101324.90980029335,-0.09019970665394794,564.7390091922326,25.506459007627818,15257.081073644218,298.65549596168705,25.505495961687075,30.0,101325.0,297.4696825395785,26.691831599916554,7.085127502118838,9956.386860531637,0.3017422494648527
120.0,2.0,15.200000000000001,False,1140.0,0.0,20000.0,0.0,26.29185320688657,-0.11159723002732924,29.95781191051878,30.154569193049937,1.1771516071892933,299.8653088678144,101324.89833516939,-0.10166483061038889,563.3540620579955,25.616555258375392,15255.884829173241,298.65578925533424,25.505789255334264,30.0,101325.0,296.7169116320169,26.71530886781443,7.115709793993164,10085.871609603259,0.3156604845135575
125.0,2.0833333333333335,15.666666666666668,False,1175.0,0.0,20000.0,0.0,26.43043563520439,-0.12092174013654951,30.10216867298669,30.28719255850621,1.177060738678359,299.8884059392007,101324.88063618582,-0.11936381418490782,561.977143029481,25.731206184409505,15254.70717327153,298.656086376847,25.50608637684701,30.0,101325.0,295.96884381901265,26.73840593920073,7.1475572734470845,10221.90133835501,0.3297631046163063
130.0,2.1666666666666665,16.133333333333333,False,1210.0,0.0,20000.0,0.0,26.5671373459636,-0.09967366568396002,30.215021812848033,30.423983300436056,1.1769717643216797,299.9111895576606,101324.91889926832,-0.08110073168063536,560.6079569541963,25.849373980496644,15253.554065608969,298.6563872642295,25.506387264229545,30.0,101325.0,295.22543538492465,26.7611895576606,7.180381661249068,10363.378016663331,0.3440584375017357
135.0,2.25,16.6,False,1245.0,0.0,20000.0,0.0,26.702200332515986,0.06999699425905993,30.23965701756923,30.64631850456671,1.1768848372709544,299.9337000554193,101325.03999656494,0.039996564941247925,559.2460405178024,25.970204675457076,15252.427491031569,298.6566918597857,25.506691859785747,30.0,101325.0,294.48647627650706,26.78370005541933,7.213945743182521,10509.38658045735,0.35855341291640286
140.0,2.3333333333333335,17.066666666666666,False,1280.0,0.0,20000.0,0.0,26.83430140144435,-0.07218410085736571,30.466693973784622,30.706180355996537,1.1767974950204358,299.9557169002407,101324.95746494354,-0.042535056461929344,557.8907404188221,26.093002819880496,15251.295535464847,298.657000111146,25.507000111146,30.0,101325.0,293.751003225483,26.805716900240725,7.248056338855694,10659.171111635556,0.3732538002025785
145.0,2.4166666666666665,17.53333333333333,False,1314.9999999999998,0.0,20000.0,0.0,26.96494867701233,-0.046881548389126955,30.581762112448473,30.85001781511477,1.176712360114562,299.9774914461687,101324.98205812588,-0.01794187411724124,556.5428845955147,26.217127363318667,15250.192187084722,298.6573119562245,25.5073119562245,30.0,101325.0,293.020105175732,26.82749144616872,7.282535378699629,10812.01307033663,0.3881643447733925
150.0,2.5,18.0,False,1350.0,0.0,20000.0,0.0,27.093314376489502,-0.08207353162714218,30.768236887025086,30.994831965658964,1.17662801321258,299.9988857294149,101324.9450117176,-0.05498828239797149,555.2025521344742,26.34208230435796,15249.099051235034,298.657627341407,25.507627341407044,30.0,101325.0,292.2934663319114,26.848885729414917,7.317245084543877,10967.346316465988,0.4032888999031166
