time_s,time_min,passengers,train_present,passenger_heat_W,train_heat_W,equipment_heat_W,piston_airflow_m3_s,target_ventilation_airflow_m3_s,leakage_airflow_signed_m3_s,total_mass_inflow_kg_s,total_mass_outflow_kg_s,air_density_kg_m3,air_temperature_K,internal_pressure_Pa,pressure_difference_Pa,co2_ppm,ventilation_airflow_m3_s,air_mass_kg,structure_temperature_K,structure_temperature_C,outdoor_temperature_C,outdoor_pressure_Pa,co2_moles,air_temperature_C,air_changes_per_hour,fan_power_proxy_W,cumulative_fan_energy_kWh
1965.0,32.75,408.75,False,30656.25,46957.19060293803,20000.0,0.0,44.80398622597227,-0.18175875344096742,53.122602219389975,52.94563613461736,1.1651611514950024,302.95066437099536,101324.73031637182,-0.26968362818297464,452.0463516443559,45.440612284990394,15100.48852337523,298.90425483519505,25.75425483519507,30.0,101325.0,235.66627349506442,29.800664370995378,12.62239230138622,56296.80837689656,22.01535850235704
1970.0,32.833333333333336,407.5,False,30562.5,45670.77381322326,20000.0,0.0,44.69834210660656,-0.178440057591228,52.99522306191513,52.82511557741939,1.1652289862808303,302.93305701776774,101324.74007465997,-0.25992534002580214,452.1226079607323,45.334536129268656,15101.36766219956,298.9050161496713,25.75501614967135,30.0,101325.0,235.71975098419938,29.78305701776776,12.592926702574626,55903.471722999406,22.093275363537526
1975.0,32.916666666666664,406.25,False,30468.75,44419.599084109024,20000.0,0.0,44.593101249950905,-0.1854656170626392,52.880003915989484,52.70466862896714,1.165296218148041,302.9155168749918,101324.71920412153,-0.28079587846877985,452.1968773936948,45.22855889185719,15102.238987198612,298.90577439280884,25.75577439280886,30.0,101325.0,235.77207516828915,29.765516874991818,12.563488581071441,55512.33569718595,22.170647452023765
1980.0,33.0,405.0,False,30375.0,43202.70094091769,20000.0,0.0,44.488652652407836,-0.18009540629300044,52.750550496251876,52.58440350926035,1.1653633741346134,302.8981087754013,101324.7352297521,-0.2647702479007421,452.2691848487528,45.1227528480625,15103.109328784589,298.9065295809996,25.756529580999597,30.0,101325.0,235.82336544581082,29.748108775401306,12.534098013350693,55123.655770189325,22.24747800165389
1985.0,33.083333333333336,403.75,False,30281.25,42019.14035865522,20000.0,0.0,44.384632045858325,-0.18858659887027726,52.637520564259916,52.46437418721032,1.165429785105377,302.88077200764303,101324.70967424267,-0.29032575733435806,452.3395864763494,45.01719010250501,15103.970014965686,298.90728173259185,25.757281732591878,30.0,101325.0,235.87351548481482,29.730772007643054,12.504775028473615,54737.68186214812,22.323770597231903
1990.0,33.166666666666664,402.5,False,30187.5,40868.004037408304,20000.0,0.0,44.28141057000937,-0.18922180636476252,52.51569875199025,52.34467630547744,1.1654959625561103,302.8635684283349,101324.70771516731,-0.2922848326852545,452.40810401686895,44.911932762664904,15104.82767472719,298.9080308661318,25.758030866131833,30.0,101325.0,235.92263992048595,29.713568428334895,12.47553687851803,54354.62273299406,22.39952914208964
1995.0,33.25,401.25,False,30093.75,39748.40369759232,20000.0,0.0,44.17896885674486,-0.18551101918808893,52.38924221832609,52.22537545059586,1.1655618004622548,302.84649480945745,101324.71906662661,-0.2809333733894164,452.4747746564687,44.80704105941323,15105.680933990821,298.9087770015707,25.758777001570706,30.0,101325.0,235.97073649206678,29.696494809457477,12.446400294281453,53974.67623625233,22.474757821929394
2000.0,33.333333333333336,400.0,False,30000.0,38659.47539450631,20000.0,0.0,44.07716686516926,-0.1883264517025258,52.270876802237574,52.10652503352065,1.1656270059713505,302.8295278108615,101324.7104746742,-0.28952532580296975,452.53963926151965,44.70257189185384,15106.525997388702,298.90952015990234,25.759520159902365,30.0,101325.0,236.01776702225607,29.679527810861543,12.417381081070513,53598.024300732795,22.549461086191187
2005.0,33.416666666666664,398.75,False,29906.25,37600.378851666144,20000.0,0.0,43.97609956779149,-0.19333335398350182,52.155614717849154,51.988188901866415,1.1656916667960746,302.81268326129856,101324.69487521827,-0.30512478173477575,452.6027266338128,44.59857643553113,15107.364001677128,298.9102603626547,25.76026036265472,30.0,101325.0,236.06376408271225,29.662683261298582,12.388493454314203,53224.82470719054,22.623643620224467
2010.0,33.5,397.5,False,29812.5,36570.29681240136,20000.0,20.0,43.876011182051,-0.193262357863154,75.32300799072758,75.18554429891228,1.1657558887363435,302.79600186367514,101324.69509927374,-0.30490072625980247,452.6625162640024,44.49510144050134,15108.19631802301,298.91099763199736,25.760997631997384,30.0,101325.0,236.10795580651376,29.646001863675167,12.35975040013926,52855.21625159487,22.697310315334736
2015.0,33.583333333333336,396.25,False,29718.75,35568.43440921528,20000.0,20.0,43.79298519368376,-0.19727692546652997,75.20937428638419,75.07051929495819,1.1658090185236287,302.78216419894727,101324.68230052799,-0.31769947201246396,452.4737566988798,44.39349679249084,15108.884880066227,298.9117322208067,25.76173222080672,30.0,101325.0,236.02025538282044,29.632164198947294,12.331526886803012,52493.957486108826,22.770469463763696
2020.0,33.666666666666664,395.0,False,29625.0,34594.01855042197,20000.0,20.0,43.711047940505864,-0.19640334751227206,75.09347431230013,74.9588802121892,1.1658616340081316,302.7685079900843,101324.68510795989,-0.31489204011450056,452.2884779425061,44.29483398856436,15109.566776745385,298.91246438169674,25.76246438169676,30.0,101325.0,235.93425765486958,29.61850799008431,12.304120552378992,52144.737485584235,22.843135224160704
2025.0,33.75,393.75,False,29531.25,33646.29732358641,20000.0,20.0,43.63006676131863,-0.19764231625806963,74.98310810523662,74.85026456283182,1.165913562433581,302.7550111268864,101324.68112257,-0.3188774300069781,452.10700066428274,44.1988111079168,15110.23976913921,298.9131941421825,25.7631941421825,30.0,101325.0,235.8500953331478,29.60501112688644,12.277447529976888,51806.35211162125,22.915323480825432
2030.0,33.833333333333336,392.5,False,29437.5,32724.539415307954,20000.0,20.0,43.55008059613215,-0.19923561908522988,74.87593467594478,74.7443813604768,1.1659648432576002,302.74168009935534,101324.67596055582,-0.3240394441818353,451.929186787451,44.10517589162273,15110.9043686185,298.9139215304022,25.76392153040223,30.0,101325.0,235.76770479515764,29.591680099355358,12.25143774767298,51477.79375307805,22.987048582120362
2035.0,33.916666666666664,391.25,False,29343.75,31828.033546898925,20000.0,20.0,43.4710993806824,-0.20108178018271405,74.77158930581525,74.640984057454,1.1660154734485937,302.72851656344704,101324.66992749125,-0.3300725087465253,451.7549065018161,44.01371659048118,15111.560535893774,298.91464657479975,25.76464657479977,30.0,101325.0,235.6870181110169,29.578516563447067,12.226032386244773,51158.214477129724,23.058323587835787
2040.0,34.0,390.0,True,29250.0,280956.0879255232,20000.0,20.0,43.3965312202032,-0.12845680913085508,74.58285615289942,74.53987442166286,1.1660655926279562,302.7160885367005,101324.8652967199,-0.13470328009861987,451.5840356173695,43.92425511301874,15112.210080458311,298.91536930401793,25.765369304017952,30.0,101325.0,235.60799908962673,29.566088536700533,12.201181975838537,50846.89835030755,23.12916047174373
