time_s,time_min,passengers,train_present,passenger_heat_W,train_heat_W,equipment_heat_W,piston_airflow_m3_s,target_ventilation_airflow_m3_s,leakage_airflow_signed_m3_s,total_mass_inflow_kg_s,total_mass_outflow_kg_s,air_density_kg_m3,air_temperature_K,internal_pressure_Pa,pressure_difference_Pa,co2_ppm,ventilation_airflow_m3_s,air_mass_kg,structure_temperature_K,structure_temperature_C,outdoor_temperature_C,outdoor_pressure_Pa,co2_moles,air_temperature_C,air_changes_per_hour,fan_power_proxy_W,cumulative_fan_energy_kWh
2980.0,49.666666666666664,104.0,False,7800.0,43304.66768789806,20000.0,0.0,68.9447507717731,-0.39045612303083094,80.05463709558849,79.91132496446785,1.1498785074509439,306.9741251286288,101323.755461355,-1.2445386449981015,427.759441333354,69.49545055991668,14902.425456564233,301.7210141213336,28.571014121333633,35.0,101325.0,220.0797228333265,33.82412512862885,19.304291822199076,201381.8727098564,138.66011193190536
2985.0,49.75,103.0,False,7725.0,42118.313673285316,20000.0,0.0,68.85613412476835,-0.393053311368578,79.95274850229147,79.80988769661961,1.14993364567227,306.95935568746137,101323.73884975039,-1.2611502496147295,427.7161914333205,69.403906909743,14903.140047912619,301.72202224984534,28.57202224984536,35.0,101325.0,220.0680230652845,33.80935568746139,19.278863030484167,200587.10305766523,138.93925705396612
2990.0,49.833333333333336,102.0,False,7650.0,40964.46044722801,20000.0,0.0,68.76849277850079,-0.3930200132498432,79.84844439845936,79.70901178956083,1.1499883711559513,306.9447487964168,101323.73906342192,-1.260936578080873,427.6727817102168,69.31288505938413,14903.84929018113,301.72302774078855,28.573027740788575,35.0,101325.0,220.05615994785478,33.7947487964168,19.25357918316226,199798.9395751266,139.21730291690557
2995.0,49.916666666666664,101.0,False,7575.0,39842.21763362954,20000.0,0.0,68.68163072968377,-0.39682812880431456,79.74920968319056,79.6087448149798,1.1500423340730486,306.9302717882806,101323.71450968318,-1.2854903168190503,427.6292142620691,69.22244725812259,14904.54864958671,301.72403062037546,28.57403062037548,35.0,101325.0,220.04406763818474,33.78027178828063,19.22845757170072,199017.8808786492,139.4942590422207
3000.0,50.0,100.0,False,7500.0,38750.71924871201,20000.0,0.0,68.59586250367454,-0.3958272598766936,79.64518862231317,79.50917081818946,1.150095971152471,306.91597708394573,101323.72098596195,-1.279014038052992,427.5854860500317,69.132640068738,14905.243786136025,301.72503091376433,28.57503091376435,35.0,101325.0,220.03182815893513,33.76597708394576,19.203511130204998,198244.28535999285,139.7701355465531
3005.0,50.083333333333336,99.2,False,7440.0,37689.12303277596,20000.0,0.0,68.510882925121,-0.39994378381513573,79.54781492470303,79.41031603863682,1.1501487435768196,306.9018138208535,101323.69424465133,-1.3057553486723918,427.54175721904386,69.04351848586175,14905.927716755581,301.726028648861,28.57602864886104,35.0,101325.0,220.01942085681202,33.7518138208535,19.178755134961598,197478.57998682835,140.04494309193282
3010.0,50.166666666666664,98.4,False,7380.0,36656.609800266786,20000.0,0.0,68.42708413598893,-0.3986048686458145,79.44502224809338,79.31226274856432,1.1502011859209855,306.88784735599813,101323.70297272402,-1.297027275984874,427.4981754829663,68.95512169469522,14906.607369535974,301.7270238522965,28.57702385229652,35.0,101325.0,220.0070240536081,33.737847355998156,19.154200470748673,196721.05199150252,140.3186928363622
3015.0,50.25,97.6,False,7320.0,35652.382807646485,20000.0,0.0,68.3441066888829,-0.4026688248489008,79.34930571007366,79.21502837530137,1.1502527190802136,306.87401778148046,101323.6763903469,-1.323609653103631,427.45473593298004,68.86749934279204,14907.275239279568,301.7280165536238,28.578016553623797,35.0,101325.0,219.99452449444505,33.724017781480484,19.129860928553345,195972.0749799974,140.59139639675908
3020.0,50.333333333333336,96.8,False,7260.0,34675.6671385829,20000.0,0.0,68.26233820438506,-0.40122239222881656,79.24819842753759,79.11868680027992,1.1503039111043474,306.8603897007308,101323.68588238346,-1.31411761653726,427.41142618922424,68.78068138038594,14907.938687912343,301.72900678026633,28.579006780266354,35.0,101325.0,219.9820245032704,33.71038970073084,19.105744827884983,195231.85106559782,140.8630657898463
3025.0,50.416666666666664,96.0,False,7200.0,33725.709105981965,20000.0,0.0,68.18141220555083,-0.40515384605699745,79.15422002454851,79.02324548693085,1.1503541796873034,306.84690203425845,101323.66000294714,-1.339997052855324,427.36824151049797,68.69470888384258,14908.59016874745,301.72999456242815,28.57999456242817,35.0,101325.0,219.96941032060184,33.69690203425847,19.081863578845162,194500.67489145475,141.13371337731647
3030.0,50.5,95.2,False,7140.0,32801.775670401665,20000.0,0.0,68.1017113144535,-0.4036710671556592,79.05503335015753,78.92876910397395,1.1504040921299108,306.8336185524089,101323.66979322075,-1.3302067792537855,427.32516992793984,68.60960391564812,14909.237034003645,301.73097992806817,28.58097992806819,35.0,101325.0,219.9567843153695,33.683618552408916,19.058223309902257,193778.67714692364,141.40335181623203
3035.0,50.583333333333336,94.4,False,7080.0,31903.153874398766,20000.0,0.0,68.0228738001249,-0.40737095283790525,78.96281592429027,78.83525781455153,1.1504530800465773,306.82047896668746,101323.64529719824,-1.3547028017637786,427.2822069442103,68.52540028087003,14909.871917403641,301.73196290782045,28.58196290782047,35.0,101325.0,219.9440355365657,33.67047896668748,19.034833411352786,193066.08660206216,141.6719940132799
3040.0,50.666666666666664,93.6,False,7020.0,31029.15029237202,20000.0,0.0,67.94525927243114,-0.4061020572677996,78.86595747796859,78.74276715986747,1.1505016816328733,306.80754321207183,101323.65372342108,-1.3462765789154219,427.2393412045152,68.44211392034661,14910.501793962037,301.7329435300743,28.582943530074317,35.0,101325.0,219.93126108161115,33.65754321207186,19.011698311207393,192362.979313985,141.93965308683272
3045.0,50.75,92.8,False,6960.0,30179.090495477074,20000.0,0.0,67.86854500561367,-0.4092100905536227,78.77519453757638,78.65129410365108,1.1505493940471452,306.7947575009356,101323.63303756563,-1.3669624343747273,427.19656815102456,68.3597718712355,14911.120146851003,301.7339218256179,28.58392182561795,35.0,101325.0,219.91836251855156,33.64475750093561,18.98882551978764,191669.5241209214,142.2063423253292
3050.0,50.833333333333336,92.0,False,6900.0,29352.318531200443,20000.0,0.0,67.79301597031497,-0.40865303107647466,78.68132866408021,78.56088211593085,1.1505966466982904,306.7821693283858,101323.63675673626,-1.3632432637386955,427.15387755200794,68.27838612372655,14911.732541209843,301.7348978232987,28.584897823298718,35.0,101325.0,219.90541670681512,33.63216932838583,18.966218367701817,190985.7621870282,142.47207516304303
3055.0,50.916666666666664,91.2,False,6840.0,28548.196417190706,20000.0,0.0,67.71845895584818,-0.41054825537945366,78.591389989173,78.47153167701201,1.1506431094152167,306.769743159308,101323.62408269392,-1.375917306082556,427.1112641414736,68.19797644892085,14912.33469802121,301.73587155367954,28.585871553679567,35.0,101325.0,219.8923578698783,33.61974315930803,18.94388234692246,190311.79966356914,142.7368651365504
3060.0,51.0,90.4,False,6780.0,27766.103648956578,20000.0,0.0,67.64500207863705,-0.4112777254770588,78.50124621271182,78.38326858085946,1.1506889764582553,306.7575003464395,101323.61918883695,-1.380811163049657,427.0687195846449,68.11855347925379,14912.92913489899,301.7368430462155,28.586843046215506,35.0,101325.0,219.87921888672815,33.60750034643951,18.92182041090383,189647.66564140058,143.0007258763455
3065.0,51.083333333333336,89.6,False,6720.0,27005.436721051752,20000.0,0.0,67.57262603642187,-0.4113858027952647,78.41153410379569,78.29610438542487,1.1507342187192657,306.74543767273695,101323.61846303068,-1.3815369693184039,427.02623714508644,68.0401287384729,14913.515474601683,301.73781233083355,28.58781233083357,35.0,101325.0,219.8659907656144,33.59543767273698,18.900035760686915,188993.39665746538,143.26367105849752
3070.0,51.166666666666664,88.8,False,6660.0,26265.60866137717,20000.0,0.0,67.50122990826515,-0.4136821446888837,78.32548531065733,78.21004228929162,1.1507786843948336,306.73353831804417,101323.60299659727,-1.3970034027297515,426.98381103156476,67.96271372581113,14914.091749757043,301.73877943772874,28.58877943772876,35.0,101325.0,219.85264156248465,33.58353831804419,18.87853159050309,188349.02902015662,143.52571440966253
3075.0,51.25,88.0,False,6600.0,25546.04857824137,20000.0,0.0,67.43102706597551,-0.41210036863773014,78.23615431769359,78.12510862195647,1.1508227040912125,306.72183784432923,101323.61365947893,-1.3863405210722703,426.94143272148636,67.88631154409724,14914.662245022113,301.73974439595196,28.589744395951982,35.0,101325.0,219.83923009151678,33.57183784432925,18.857308762249232,187714.52939012845,143.78686965855857
3080.0,51.333333333333336,87.2,False,6540.0,24846.201219829283,20000.0,0.0,67.36170239103217,-0.4154195457237045,78.15361206853686,78.0412859096748,1.1508658021682387,306.7102837318387,101323.59123755943,-1.4087624405656243,426.8990987803698,67.81093483066792,14915.220796100375,301.7407072362877,28.5907072362877,35.0,101325.0,219.8256637608399,33.560283731838695,18.836370786296644,187089.94399378446,144.04715054285293
3085.0,51.416666666666664,86.4,False,6480.0,24165.526545739638,20000.0,0.0,67.29359903034128,-0.4139016217789544,78.06670056300605,77.95860753139523,1.1509085110587287,306.6989331717235,101323.60151385705,-1.3984861429489683,426.8567998930081,67.73658095523211,14915.774303321123,301.7416679871686,28.59166798716865,35.0,101325.0,219.81203951783576,33.54893317172355,18.81571693200892,186475.1929256649,144.3065707768248
3090.0,51.5,85.6,False,6420.0,23503.49931026034,20000.0,0.0,67.22640557222007,-0.41615263475914727,77.98528916762653,77.87705328451361,1.1509503640016299,306.68773426203666,101323.58626109864,-1.4137389013631037,426.81453294195194,67.66325961594929,14916.316717461124,301.74262667913746,28.59262667913748,35.0,101325.0,219.7982666433306,33.53773426203668,18.795349893319244,185870.2989610053,144.5651440350794
3095.0,51.583333333333336,84.8,False,6360.0,22859.608657060217,20000.0,0.0,67.1603212408553,-0.416452200231423,77.90282264987033,77.79664228540133,1.150991676357354,306.6767202068092,101323.58422501977,-1.415774980225251,426.77229033126525,67.59096862595159,14916.85212559131,301.7435833408623,28.593583340862324,35.0,101325.0,219.7844014946006,33.526720206809216,18.77526906276433,185275.18734310582,144.82288395612395
3100.0,51.666666666666664,84.0,False,6300.0,22233.357724984395,20000.0,0.0,67.09529501584211,-0.41607269159340526,77.82076056791351,77.717372385847,1.1510323821976507,306.66588250264033,101323.58680420661,-1.4131957933859667,426.7300669361288,67.51970977346637,14917.379673281552,301.7445380016913,28.59453800169132,35.0,101325.0,219.77042887641323,33.51588250264035,18.755474937073995,184689.8169839683,145.07980409801775
3105.0,51.75,83.2,False,6240.0,21624.263264649177,20000.0,0.0,67.03119348253483,-0.4185551672652256,77.7431621779203,77.63923396051865,1.151072290974318,306.6551989137558,101323.56989038331,-1.4301096166891512,426.6878585374629,67.44948563986489,14917.896891027161,301.7454906911021,28.5954906911021,35.0,101325.0,219.75631027284655,33.505198913755805,18.7359682332958,184114.15405822388,145.33591796679704
3110.0,51.833333333333336,82.4,False,6180.0,21031.855265540376,20000.0,0.0,66.96827132173735,-0.416623745699188,77.66168524373684,77.56224678724064,1.151111806410613,306.6447118869562,101323.58305840424,-1.4169415957585443,426.6456576421447,67.38028952121913,14918.409011081545,301.74644143703154,28.596441437031558,35.0,101325.0,219.74211893953378,33.494711886956225,18.716747089227535,183548.08957433034,145.59123896931965
