time_s,time_min,passengers,train_present,passenger_heat_W,train_heat_W,equipment_heat_W,piston_airflow_m3_s,target_ventilation_airflow_m3_s,leakage_airflow_signed_m3_s,total_mass_inflow_kg_s,total_mass_outflow_kg_s,air_density_kg_m3,air_temperature_K,internal_pressure_Pa,pressure_difference_Pa,co2_ppm,ventilation_airflow_m3_s,air_mass_kg,structure_temperature_K,structure_temperature_C,outdoor_temperature_C,outdoor_pressure_Pa,co2_moles,air_temperature_C,air_changes_per_hour,fan_power_proxy_W,cumulative_fan_energy_kWh
0.0,0.0,4.0,False,300.0,0.0,20000.0,0.0,25.0,0.0,29.109952535479017,29.499188069966458,1.1799675227986584,299.15,101325.0,0.0,600.0,25.0,15292.379095470611,298.65,25.5,30.0,101325.0,316.77417926623554,26.0,6.944444444444445,9375.0,0.0
5.0,0.08333333333333333,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.09438837542085698,29.2198581806151,29.49544695194107,1.1798178780776427,299.1877285816804,101324.92727211906,-0.07272788093541749,598.2989912443433,25.0,15290.43969988625,298.65018022397817,25.50018022397819,30.0,101325.0,315.83606010400075,26.037728581680426,6.944444444444445,9375.0,0.013020833333333334
10.0,0.16666666666666666,4.0,False,300.0,0.0,20000.0,0.0,25.0,0.02698952145460886,29.109952535479017,29.523658628848516,1.1796727929877102,299.22475728781046,101325.00594640219,0.0059464021906023845,596.6135519320405,25.0,15288.559397120724,298.65036664190103,25.500366641901053,30.0,101325.0,314.9076038087142,26.074757287810485,6.944444444444445,9375.0,0.026041666666666668
15.0,0.25,4.0,False,300.0,0.0,20000.0,0.0,25.0,0.015459557750600754,29.109952535479017,29.50649178826033,1.1795302708767652,299.2609006800431,101325.00195100348,0.0019510034762788564,594.9438261283464,25.0,15286.712310562878,298.6505591158503,25.500559115850308,30.0,101325.0,313.9883415605476,26.11090068004313,6.944444444444445,9375.0,0.0390625
20.0,0.3333333333333333,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.06630969532071268,29.187163418816137,29.48476605983574,1.1793906423934295,299.29621849938934,101324.96410632087,-0.03589367913082242,593.2896452580176,25.0,15284.902725418848,298.65075751041275,25.500757510412768,30.0,101325.0,313.07826342531916,26.146218499389363,6.944444444444445,9375.0,0.052083333333333336
25.0,0.4166666666666667,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.052683496229885655,29.171297098465217,29.481363452232944,1.1792545380893178,299.3308010369865,101324.97734244265,-0.0226575573469745,591.6508207000985,25.0,15283.138813637559,298.6509616932735,25.500961693273496,30.0,101325.0,312.1774274633765,26.18080103698651,6.944444444444445,9375.0,0.06510416666666667
30.0,0.5,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.07820414994327955,29.20101329919607,29.47802831648926,1.1791211326595705,299.3645866752099,101324.95007437495,-0.04992562504776288,590.0272843496004,25.0,15281.409879268034,298.65117153485266,25.501171534852688,30.0,101325.0,311.28556930722635,26.214586675209944,6.944444444444445,9375.0,0.078125
35.0,0.5833333333333334,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.0438901257696525,29.161058114596248,29.47477997491686,1.1789911989966744,299.3976799515922,101324.98427474988,-0.01572525012306869,588.4188234843866,25.0,15279.725938996899,298.6513869084758,25.50138690847581,30.0,101325.0,310.4027716082893,26.247679951592204,6.944444444444445,9375.0,0.09114583333333333
40.0,0.6666666666666666,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.11083955491818435,29.239013902787892,29.471579667102706,1.1788631866841082,299.42994153529605,101324.8997109638,-0.10028903619968332,586.8254678754571,25.0,15278.066899426043,298.6516076903262,25.50160769032624,30.0,101325.0,309.52863285902464,26.279941535296075,6.944444444444445,9375.0,0.10416666666666667
45.0,0.75,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.08066182193249521,29.203875007794224,29.468477344768996,1.1787390937907598,299.4616037378707,101324.94688710598,-0.05311289402015973,585.2468668803584,25.0,15276.458655528246,298.65183375914876,25.50183375914878,30.0,101325.0,308.66348463588156,26.311603737870712,6.944444444444445,9375.0,0.1171875
50.0,0.8333333333333334,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.09996932218081461,29.22635662442652,29.465428748222212,1.1786171499288884,299.4925029354854,101324.91841742549,-0.08158257450850215,583.6830816375597,25.0,15274.878263078395,298.6520649965078,25.50206499650784,30.0,101325.0,307.8068860643867,26.342502935485413,6.944444444444445,9375.0,0.13020833333333334
55.0,0.9166666666666666,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.09395861105616608,29.219357763804798,29.46245570982491,1.1784982283929963,299.52275266920816,101324.92793289313,-0.07206710687023588,582.1338797175614,25.0,15273.337039973234,298.652301286471,25.502301286471038,30.0,101325.0,306.9589351122572,26.372752669208182,6.944444444444445,9375.0,0.14322916666666666
60.0,1.0,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.1148527249058556,29.243686830302213,29.45953962889705,1.178381585155882,299.5522959248643,101324.89231715577,-0.10768284423102159,580.5992164047931,25.0,15271.825343620232,298.6525425155465,25.50254251554651,30.0,101325.0,306.11940630745744,26.402295924864347,6.944444444444445,9375.0,0.15625
65.0,1.0833333333333333,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.11498314154836829,29.243838687193147,29.456695577900245,1.1782678231160097,299.58121704715705,101324.89207246661,-0.10792753339046612,579.078887488355,25.0,15270.350987583486,298.6527885729319,25.502788572931934,30.0,101325.0,305.28834123177296,26.431217047157077,6.944444444444445,9375.0,0.16927083333333334
70.0,1.1666666666666667,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.10416730758800748,29.231244750664438,29.453918862319323,1.178156754492773,299.60951674562926,101324.91142181249,-0.08857818751130253,577.5727816583419,25.0,15268.911538226337,298.6530393501726,25.503039350172628,30.0,101325.0,304.46562461258816,26.459516745629287,6.944444444444445,9375.0,0.18229166666666666
75.0,1.25,4.0,False,300.0,0.0,20000.0,0.0,25.0,-0.10209563482105112,29.22883249882783,29.451200797175208,1.1780480318870084,299.6371781639393,101324.91491005184,-0.08508994815929327,576.0808173362997,25.0,15267.502493255628,298.6532947410627,25.503294741062746,30.0,101325.0,303.65111633956246,26.487178163939348,6.944444444444445,9375.0,0.1953125
